Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude
1300,365,65,2,1,0,1,1,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6557135,-46.6363298
2000,613,63,2,1,0,1,0,1,0,0,Jabaquara/São Paulo,rent,apartment,-23.6352376,-46.6431906
1250,1029,67,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6482765,-46.6444717
2450,888,90,3,1,0,2,0,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.6408167,-46.6394132
900,337,45,1,1,0,1,1,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6407004,-46.6431983
1100,270,44,1,1,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6557135,-46.6363298
1500,680,64,2,1,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6420549,-46.6434013
2100,0,40,1,1,0,1,0,1,1,0,Jabaquara/São Paulo,rent,apartment,-23.6380426,-46.642778
1250,560,60,3,1,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6502397,-46.6480137
1500,424,55,2,1,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.653624,-46.636387
1200,593,55,2,1,0,1,0,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.6486952,-46.6439001
1200,750,67,3,2,0,1,0,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.6516953,-46.6466296
1200,275,44,1,1,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6557135,-46.6363298
1600,800,80,3,2,1,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.650339,-46.6493572
2200,741,85,3,1,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6493823,-46.6455598
1300,1028,67,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6488155,-46.6447907
1200,275,44,1,1,0,0,1,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6557135,-46.6363298
2300,550,55,2,1,0,1,0,0,1,0,Jabaquara/São Paulo,rent,apartment,0.0,0.0
1700,738,78,3,1,0,1,0,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.6572867,-46.6473897
1300,600,60,2,1,0,1,0,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.6514332,-46.6493332
1250,275,65,1,1,0,1,1,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6557135,-46.6363298
1600,230,50,2,1,0,0,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6373697,-46.6427259
1700,450,54,2,1,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6546205,-46.6394195
2000,980,84,3,1,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6429836,-46.6430426
2800,1000,114,3,2,1,2,0,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.6497398,-46.6498291
1500,707,67,2,1,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6353034,-46.6433129
1150,360,65,2,1,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6557135,-46.6363298
1700,0,250,3,2,1,0,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6381554,-46.6470193
1100,572,60,1,1,0,1,1,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6406939,-46.6430171
1800,650,78,3,2,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6572867,-46.6473897
1600,338,38,1,1,0,1,0,0,1,0,Jabaquara/São Paulo,rent,apartment,-23.6380993,-46.646123
1400,658,53,2,1,0,1,0,0,0,0,Jabaquara/São Paulo,rent,apartment,-23.6569862366,-46.6499633789
1600,685,60,3,1,0,2,0,0,0,0,Jabaquara/São Paulo,rent,apartment,0.0,0.0
2400,550,69,1,2,1,1,0,0,1,0,Jabaquara/São Paulo,rent,apartment,0.0,0.0
780,350,47,2,1,0,1,0,0,0,0,Jardim Ângela/São Paulo,rent,apartment,-23.613363,-46.5233323
10000,3800,210,4,3,2,3,0,1,1,0,Jardim Paulista/São Paulo,rent,apartment,0.0,0.0
22000,2450,230,3,3,2,2,0,1,0,0,Jardim Paulista/São Paulo,rent,apartment,0.0,0.0
5000,1550,135,4,2,1,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5720369,-46.6588414
3800,900,49,1,1,0,1,0,1,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5053909,-46.6227832
3200,1093,100,3,1,0,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,0.0,0.0
12000,3500,205,3,4,3,4,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5721597,-46.6552757
3500,2250,78,2,2,1,2,0,1,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5702177,-46.6574487
7500,1460,150,2,2,1,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5669609,-46.6605148
3000,1131,100,2,1,0,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5629457,-46.6703543
6000,1251,65,1,2,1,1,0,1,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5720129,-46.6591483
8000,3300,180,3,2,1,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5585572,-46.6626444
10000,3800,314,4,5,4,4,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5746614,-46.6592982
20000,0,469,4,5,4,4,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5643983,-46.6620572
4000,3184,112,2,3,1,1,0,1,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5639878,-46.6625034
3900,730,120,3,2,0,2,1,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5608115,-46.6513234
2460,1840,36,1,2,1,1,0,1,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5726733,-46.6545988
7500,1850,250,3,3,2,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,0.0,0.0
20000,5705,469,4,5,4,4,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5643983,-46.6620572
4900,1542,180,3,3,2,1,0,1,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.567613,-46.6586001
7500,3200,150,2,3,2,2,1,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5788985,-46.6693941
50000,6100,349,4,5,4,5,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5726347,-46.6589546
3000,1690,138,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5717729,-46.6546978
10000,2820,270,3,4,3,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5664444,-46.6534855
5000,1216,180,3,2,1,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5669939,-46.6606564
7700,1600,91,2,2,1,1,1,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.566737,-46.662455
25000,5636,327,4,3,2,3,0,1,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5627533,-46.6611511
20000,3721,228,3,4,3,4,1,1,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5710642,-46.6602656
6800,2100,151,3,4,3,3,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,0.0,0.0
10100,2850,270,3,4,3,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,0.0,0.0
6264,1052,100,2,2,1,0,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5602792,-46.6633538
3500,1325,157,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.571976,-46.6514094
3800,1548,110,3,2,1,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5579309,-46.6664563
4200,1450,98,2,1,0,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5793431,-46.6771848
6110,1722,164,3,3,2,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5715489,-46.6545361
6000,2900,170,3,2,1,1,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5640691,-46.6535635
3000,1100,100,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,0.0,0.0
15000,4300,300,4,5,4,4,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5681307,-46.6543315
5000,1500,70,2,2,1,2,0,1,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5674869,-46.653025
5800,1500,182,4,2,1,2,1,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5669939,-46.6606564
8000,1200,80,1,2,1,2,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5786781,-46.6704188
3000,1250,173,2,1,0,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.567613,-46.6586001
12000,4100,300,4,3,2,3,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,0.0,0.0
4500,1408,70,2,2,1,2,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5674869,-46.653025
7400,1900,220,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.56522,-46.661252
6434,4400,143,3,3,2,2,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5732366,-46.6590069
9000,2741,250,4,2,1,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5653546,-46.6638141
12000,3940,370,4,3,2,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5672123,-46.6621384
6500,1701,155,3,3,2,3,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5683191,-46.6562785
8000,2100,180,3,4,3,3,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5694311,-46.6537286
6000,3900,220,4,5,4,3,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.572645,-46.6575737
20000,4800,470,4,5,4,4,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5643983,-46.6620572
7000,1301,145,2,2,1,3,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5689515,-46.6568348
16000,3161,230,3,2,1,2,1,1,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5611782,-46.662377
9000,2741,250,4,2,1,2,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5653529,-46.6638134
10000,1395,113,2,3,2,2,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5752322,-46.6561827
3500,1711,183,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.564231,-46.6577811
18000,5000,360,4,5,4,4,0,0,1,0,Jardim Paulista/São Paulo,rent,apartment,0.0,0.0
3600,1155,87,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5716156,-46.662277
7500,3310,250,4,3,2,3,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5676789,-46.6531652
7000,4000,360,3,4,3,2,1,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.565144,-46.6561721
22000,3100,223,3,2,1,2,0,1,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5611782,-46.662377
6000,1150,110,2,2,1,1,0,1,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5666289,-46.6538073
6000,1671,100,3,2,1,1,0,1,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5668725,-46.6575599
6000,1300,138,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.5736253,-46.6572485
3500,1325,157,3,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,-23.571976,-46.6514094
2000,1203,37,1,2,1,1,0,1,1,0,Jardim Paulista/São Paulo,rent,apartment,-23.5723398,-46.654457
4000,2700,111,2,2,1,1,0,0,0,0,Jardim Paulista/São Paulo,rent,apartment,0.0,0.0
1000,500,70,3,2,1,1,0,0,0,0,Jardim São Luis/São Paulo,rent,apartment,0.0,0.0
1000,360,52,2,1,0,1,0,0,0,0,Jardim São Luis/São Paulo,rent,apartment,0.0,0.0
1040,460,59,2,1,0,1,0,0,0,0,Jardim São Luis/São Paulo,rent,apartment,-23.6547748,-46.744826
5500,1250,110,3,2,1,2,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6049167,-46.6622735
3700,808,65,2,1,0,1,0,0,1,0,Moema/São Paulo,rent,apartment,0.0,0.0
8000,1600,160,3,4,3,3,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6066174,-46.6572794
6000,1100,104,3,2,1,3,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6049167,-46.6622735
4000,1050,95,2,2,1,2,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6052581,-46.674547
15000,3502,225,3,4,3,4,1,0,1,0,Moema/São Paulo,rent,apartment,-23.6039564,-46.6556559
4800,1478,115,2,2,1,2,1,1,1,0,Moema/São Paulo,rent,apartment,-23.6031945,-46.6715763
2800,900,80,3,1,0,1,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6041196,-46.6643008
2300,780,42,1,2,1,1,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6052967,-46.6685348
5500,1220,110,3,2,1,2,1,0,1,0,Moema/São Paulo,rent,apartment,-23.6058782,-46.6604254
3900,1521,113,3,2,1,3,0,0,0,0,Moema/São Paulo,rent,apartment,0.0,0.0
3500,900,72,2,1,0,1,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6094151,-46.661057
20000,3331,245,4,5,4,4,0,1,1,0,Moema/São Paulo,rent,apartment,-23.5994293,-46.6717846
4655,1077,70,2,3,2,1,0,1,1,0,Moema/São Paulo,rent,apartment,-23.6056086,-46.6613576
10000,1900,156,3,4,3,3,0,1,1,0,Moema/São Paulo,rent,apartment,-23.6057533,-46.6564452
10500,1880,200,3,2,1,2,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6007957458,-46.6694335938
5000,0,94,2,2,1,2,0,1,0,0,Moema/São Paulo,rent,apartment,-23.6099001,-46.6562666
3250,820,95,3,2,1,1,0,1,0,0,Moema/São Paulo,rent,apartment,-23.604856,-46.6573901
25000,7500,627,4,5,4,6,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6058543,-46.655442
5500,1150,110,4,2,1,2,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6049167,-46.6622735
13000,2300,204,3,4,3,3,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6059895,-46.6610776
15000,2682,220,3,5,4,3,1,1,1,0,Moema/São Paulo,rent,apartment,-23.6038428,-46.6705131
7000,2799,182,3,3,2,3,1,0,1,0,Moema/São Paulo,rent,apartment,-23.6064465,-46.657663
8000,2100,180,4,2,1,3,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6091675,-46.6585487
40000,6300,346,4,4,3,5,0,0,0,0,Moema/São Paulo,rent,apartment,-23.599107,-46.6722057
3700,1950,150,3,2,1,2,0,0,1,0,Moema/São Paulo,rent,apartment,-23.5053909,-46.6227832
10000,2280,235,4,5,4,4,0,1,1,0,Moema/São Paulo,rent,apartment,0.0,0.0
6000,1380,168,4,2,1,2,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6075083,-46.6639045
3500,1400,110,3,2,1,1,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6044,-46.6715429
15000,2569,232,4,1,2,3,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6069333,-46.6635909
8000,1600,179,3,4,3,3,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6066174,-46.6572794
3000,0,220,3,4,3,2,0,0,1,0,Moema/São Paulo,rent,apartment,-23.60713,-46.6563096
3350,0,68,2,2,1,1,0,1,1,0,Moema/São Paulo,rent,apartment,-23.6091171,-46.665494
4800,1400,90,2,2,1,2,1,0,0,0,Moema/São Paulo,rent,apartment,-23.6052581,-46.674547
10900,1890,104,1,2,1,1,0,1,1,0,Moema/São Paulo,rent,apartment,-23.5997553,-46.6697419
2000,587,48,1,1,0,1,1,0,1,0,Moema/São Paulo,rent,apartment,-23.6071061,-46.6566474
14000,1400,165,2,3,2,2,1,1,1,0,Moema/São Paulo,rent,apartment,-23.6074418,-46.664583
4000,2900,155,3,2,1,3,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6004959,-46.667837
4500,1121,94,3,2,1,2,0,1,1,0,Moema/São Paulo,rent,apartment,-23.6039811,-46.6680241
15000,2569,240,4,3,2,3,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6046874,-46.6551342
5000,2000,210,4,3,2,3,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6015183,-46.6691563
8000,2000,128,2,2,1,3,0,0,1,0,Moema/São Paulo,rent,apartment,-23.600351,-46.6686033
4630,1624,120,3,2,1,2,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6024816,-46.6680778
3300,0,74,3,2,1,1,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6094151,-46.661057
3500,756,56,1,2,1,1,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6086764,-46.6570466
35000,3800,335,3,4,3,4,0,1,1,0,Moema/São Paulo,rent,apartment,-23.5979545,-46.6660453
30000,5180,367,4,5,4,5,0,0,1,0,Moema/São Paulo,rent,apartment,-23.5988299,-46.6672884
2000,770,47,1,1,0,1,1,0,1,0,Moema/São Paulo,rent,apartment,-23.6067023,-46.667969
2600,500,32,1,1,0,1,1,0,0,0,Moema/São Paulo,rent,apartment,-23.6020214,-46.6721032
5000,3600,230,4,4,3,3,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6046874,-46.6551342
2250,1400,110,3,2,1,1,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6044,-46.6715429
7500,3000,190,4,4,3,3,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6037763,-46.6698106
11000,2345,196,4,3,2,3,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6113493,-46.661919
18000,4600,226,4,5,4,4,0,0,1,0,Moema/São Paulo,rent,apartment,-23.5978808,-46.6640862
8000,3000,270,4,3,2,3,1,0,0,0,Moema/São Paulo,rent,apartment,-23.6122784,-46.6577953
8329,3081,257,4,5,4,4,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6081451,-46.6570022
14000,2700,194,4,3,2,5,0,0,1,0,Moema/São Paulo,rent,apartment,-23.602063,-46.6589918
15000,5500,340,4,4,3,4,0,0,0,0,Moema/São Paulo,rent,apartment,-23.5992421,-46.6632255
15000,2057,204,2,3,2,3,1,0,1,0,Moema/São Paulo,rent,apartment,-23.6059895,-46.6610776
3400,2750,100,2,2,1,1,0,1,1,0,Moema/São Paulo,rent,apartment,-23.6051569,-46.6661697
3000,0,48,1,2,1,1,0,1,1,0,Moema/São Paulo,rent,apartment,-23.6091171,-46.665494
3700,0,76,2,2,1,1,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6059559,-46.6633639
3500,0,68,2,2,1,1,0,1,1,0,Moema/São Paulo,rent,apartment,-23.592753,-46.6517698
2500,995,60,2,1,0,1,1,0,0,0,Moema/São Paulo,rent,apartment,-23.6064122,-46.6573668
10000,2656,220,4,4,3,4,0,0,1,0,Moema/São Paulo,rent,apartment,-23.5981146,-46.6771277
2200,700,48,1,1,0,1,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6071061,-46.6566474
2800,800,84,3,1,0,1,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6041196,-46.6643008
2900,540,43,1,1,0,1,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6090583801,-46.6656990051
2800,550,85,2,1,0,1,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6017837524,-46.6637458801
2800,700,60,2,2,1,1,0,0,0,0,Moema/São Paulo,rent,apartment,-23.614059,-46.6631349
3500,550,87,3,2,1,2,0,0,0,0,Moema/São Paulo,rent,apartment,-23.614059,-46.6631349
3000,660,79,3,2,1,1,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6056632996,-46.6588401794
4500,650,66,2,1,0,1,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6090583801,-46.6656990051
3300,645,100,2,1,0,1,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6031513214,-46.673286438
4000,600,104,2,1,0,1,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6019515991,-46.6633300781
2700,980,32,1,1,0,1,0,1,1,0,Moema/São Paulo,rent,apartment,-23.6098282,-46.6553355
5000,1000,130,3,2,1,2,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6088981628,-46.6634979248
1900,509,40,1,1,0,1,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6054369,-46.6589958
12000,960,140,4,3,2,2,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6074905396,-46.6601409912
2100,430,40,1,1,0,1,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6054369,-46.6589958
1900,430,40,1,1,0,1,0,0,0,0,Moema/São Paulo,rent,apartment,-23.6054369,-46.6589958
13000,2000,255,4,5,4,4,0,0,1,0,Moema/São Paulo,rent,apartment,-23.6080159,-46.6570819
8000,4200,510,6,5,4,3,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6104916,-46.7314563
19900,7800,880,5,4,5,6,1,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6231402,-46.7195249
5500,2200,192,3,4,3,3,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6174191,-46.7340533
1800,1105,100,3,2,1,3,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.5981278,-46.7254881
1900,1522,129,3,2,1,2,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6247569,-46.7322054
3950,2350,184,3,4,3,4,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.630961,-46.7331427
1700,721,68,3,2,1,2,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6373673,-46.7376881
3500,890,64,2,2,1,2,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6014364,-46.718136
2000,1012,96,3,2,1,2,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6094586,-46.7373338
3600,1800,176,3,4,3,3,1,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6205318,-46.7361626
4000,2900,289,4,5,4,4,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6295929,-46.7335425
3800,1795,175,3,4,3,4,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6310428,-46.7282754
3400,1450,132,3,4,3,2,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6329816,-46.7304165
5000,1600,177,4,4,3,3,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6313335,-46.7287943
4500,1700,177,3,4,3,4,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6299661,-46.7332
1300,2435,208,4,3,2,3,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6206943,-46.7197119
9000,2500,180,3,4,3,4,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6177688,-46.7346977
2500,1600,140,3,3,2,3,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6204037,-46.7375965
1500,600,70,3,2,1,1,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6205952,-46.7321117
1200,748,48,1,2,1,2,0,1,1,0,Morumbi/São Paulo,rent,apartment,-23.6104549,-46.7420785
1500,860,70,2,2,1,2,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6195342,-46.7348561
4000,645,126,4,3,1,2,1,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6231098,-46.7316394
2300,900,86,2,1,0,2,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6175203,-46.7315118
4350,882,104,3,2,1,2,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6238348,-46.7387451
2700,698,55,1,2,1,1,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6012803,-46.7174873
2000,1700,100,3,2,1,2,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6308939,-46.7346264
9000,4583,510,5,5,4,3,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6104916,-46.7314563
8000,2997,282,4,5,4,4,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6261543,-46.7194843
9000,1800,250,4,5,4,4,1,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6198889,-46.7394752
1500,850,72,3,2,1,2,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6350542,-46.7406714
12000,2600,221,4,4,3,4,1,1,1,0,Morumbi/São Paulo,rent,apartment,-23.6184184,-46.7354637
10000,2600,261,3,4,3,4,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6330116,-46.7343321
2100,1550,125,4,2,1,2,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6152689,-46.7414799
1600,1500,99,1,2,1,3,0,1,1,0,Morumbi/São Paulo,rent,apartment,-23.629581,-46.7311854
3000,1850,163,3,4,3,3,1,1,1,0,Morumbi/São Paulo,rent,apartment,-23.6224819,-46.7355498
3500,2000,210,4,3,2,3,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6117601,-46.732601
4000,900,96,1,2,1,2,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6014364,-46.718136
1700,390,45,1,1,0,1,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6083949,-46.7269429
8500,2450,193,3,4,3,0,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6364528,-46.727696
1790,1100,100,2,2,1,2,1,1,1,0,Morumbi/São Paulo,rent,apartment,-23.6227031,-46.7382397
1409,680,35,1,2,1,1,0,1,1,0,Morumbi/São Paulo,rent,apartment,0.0,0.0
1600,308,51,2,1,0,1,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6253559,-46.7427645
6000,2775,246,4,5,4,4,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.623664,-46.7356817
840,740,70,2,1,0,1,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6101439,-46.7460655
2800,874,100,2,3,2,2,0,1,1,0,Morumbi/São Paulo,rent,apartment,-23.6177212,-46.7324759
3000,1550,161,4,4,3,3,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6119181,-46.7362221
5000,1500,238,4,4,2,3,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6207435,-46.7404058
6000,1400,160,4,1,0,3,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.5872425,-46.719423
4000,2000,198,3,4,3,2,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6246125,-46.731483
5500,2833,184,3,4,3,4,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.630961,-46.7331427
1650,540,63,3,2,1,1,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6215559,-46.7320309
1800,550,70,3,2,1,1,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6218131,-46.7313479
12950,0,207,4,5,4,3,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6375838,-46.726968
1550,760,75,3,1,0,2,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6136286,-46.7411589
8500,2400,276,4,3,2,4,0,0,0,0,Morumbi/São Paulo,rent,apartment,-23.6119404,-46.7064885
5000,3895,393,4,4,3,4,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6220046,-46.7351747
1400,850,64,2,2,1,1,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6225242,-46.7404099
1500,909,102,2,2,1,2,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6223091,-46.7357827
5500,2750,516,4,5,4,4,0,0,1,0,Morumbi/São Paulo,rent,apartment,-23.6159213,-46.7323858
6500,1450,145,3,2,1,2,0,1,0,0,Morumbi/São Paulo,rent,apartment,-23.6114885,-46.7414191
